Path,id,name,mrp,manufacturer,countryOfOrigin,colours,baseColour,brand,articleType,subCategory,masterCategory,gender,Sustainable,Technology,Warranty,Body Shape ID,Body or Garment Size,Center Front Open,Closure,Fabric,Hemline,Knit or Woven,Length,Neck,Number of Pockets,Occasion,Pattern,Print or Pattern Type,Sleeve Length,Surface Styling,Type,Wash Care,Colour Family,Design Styling,Fabric 2,Fabric Purity,Main Trend,Ornamentation,Shape,Sleeve Styling,Slit Detail,Stitch,Technique,Weave Pattern,Weave Type,Add-Ons,Dial Colour,Dial Material,Dial Pattern,Dial Shape,Display,Features,Features 2,Features 3,Make,Movement,Multipack Set,Power Source,Scratch Resistance,Strap Closure,Strap Colour,Strap Material,Strap Style,Water Resistance,Collar,Lining Fabric,Fit,Hood,Dial Size in mm,Glass Material,Strap Width in mm,Watch Weight in g,Pocket,Technology Present,Brand Fit Name,Distress,Effects,Fabric 3,Fade,Reversible,Shade,Stretch,Type of Distress,Waist Rise,Waistband,Fabric Type,Lining,Transparency,taxMaterial,Character,Fastening and Back Detail,Heel Height,Heel Type,Toe Shape,Bottom Closure,Bottom Fabric,Bottom Pattern,Bottom Type,Dupatta,Dupatta Border,Dupatta Fabric,Dupatta Pattern,Pattern Coverage,Top Design Styling,Top Fabric,Top Hemline,Top Length,Top Pattern,Top Shape,Top Type,Insole,Micro Trend,Shoe Width,Fly Type,Type of Pleat,About the Brand,Benefits,Colour Shade Name,Finish,How-to-Apply,Ingredients Preference,Minimum Shelf Life in Months,Minimum Usable Period in Months,Net Weight,Special Features,Total Shelf Life in Months,Units Per Bundle,Compartment Closure,Handles,Laptop Size,Number of External Pockets,Number of Inner Pockets,Number of Main Compartments,Number of Mobile Pouch,Number of Zips,Size,Sling Strap,Tablet Sleeve,Trends,Collection Name,Activity Tracking,Activity Training,Altimeter,Barometer,Battery Capacity,Battery Life,Battery Type,Bluetooth,Bluetooth Version,Call Function,Caller ID,Case,Charging Type,Compatibility,Customisable Watch Face,Display Resolution,Dust Resistance,Flight Mode,GPS Tracking,Glass Type,Gyroscope,Heart Rate Monitor,Internal Memory,Microphone,Notifications,OS,Pedometer,Processor Name,Processor Speed,RAM,Screen Type,Sensor,Sleep Monitor,Voice Recognition,Water Resistance Depth,Wi-Fi,Wi-Fi Version,Formulation,Case Thickness in mm,Strap Length in mm
D:/Codes/Work/scrapping/Myntra_women_images/11243332.jpg,11243332,ZIYAA Symmetric Floral Foil Print Kurta in Black,1523,"Manufacturer Name: Gee Impex,Address: Plot no- 711, Road no 7, Opp- Arman Mill, Sachin GIDC,City-Surat, Pincode-394230, Country of Origin- India",India,0,Black,ZIYAA,Kurtas,Topwear,Apparel,Women,Regular,,,424,To-Fit Denotes Body Measurements in,,,Crepe,Straight,,Calf Length,Round Neck,,Daily,Printed,Floral,Three-Quarter Sleeves,,,Hand Wash,Monochrome,Panelled,NA,Blended,NA,NA,Straight,Regular Sleeves,Side Slits,Ready to Wear,NA,Regular,Machine Weave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/6972913.jpg,6972913,Fossil STELLA Women Brown Analogue Watch ES2795,8995,"Fossil Group,Japan",Japan,0,Brown,Fossil,Watches,Watches,Accessories,Women,,,NA,,,,,,,,,,,Casual,,,,,Regular,,,,,,,,,,,,,,,NA,Brown,Stainless Steel,Embellished,Round,Analogue,Reset Time,Multi Function,NA,Non-Swiss Made,Quartz,Single,Battery,No,Foldover,Brown,Ceramic,Bracelet Style,50 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/10623638.jpg,10623638,Campus Sutra Women Olive Green Solid Padded Jacket,2699,"Campussutra Retail Private Limited, Yeswanthpur, Bangalore-560022",India,0,Olive,Campus Sutra,Jackets,Topwear,Apparel,Women,,NA,,"4,43,32,43,33,424",To-Fit Denotes Body Measurements in,,Zip,Nylon,Straight,,Regular,,2,Casual,Solid,Solid,Long Sleeves,NA,Padded Jacket,Machine Wash,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,Mock Collar,Cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/11620602.jpg,11620602,Biba Women Green & Golden Yoke Design Kurta with Churidar & Dupatta,14950,"BIBA apparels Pvt. Ltd. 12th And 13th Floor, Capital Cyber Scape, Sector 59, Golf Course Extension Road, Gurugram, 122005, India",India,0,Green,Biba,Kurta Sets,Apparel Set,Apparel,Women,Regular,,,"3,33,424",Garment Measurements in,,,,,,,Keyhole Neck,,Festive,,Floral,Three-Quarter Sleeves,,,Dry Clean,,,,,,NA,,Regular Sleeves,NA,Ready to Wear,NA,Regular,Machine Weave,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elasticated,,,,,,,,,,Drawstring,Pure Cotton,Solid,Churidar,With Dupatta,Taping,NA,Printed,Large,Pleated,Cotton Blend,Flared,Calf Length,Printed,A-Line,Kurta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/1845244.jpg,1845244,Roadster Women White Self Design Puffer Jacket,2499,"SARAS FASHION CLOTHING,GT. ROAD WEST JALANDHAR BYPASS,LUDHIANA,PUNJAB,141008",India,0,White,Roadster,Jackets,Topwear,Apparel,Women,,,,"3,33,424",To-Fit Denotes Body Measurements in,,Zip,Polyester,Straight,,Regular,,2,Casual,Self Design,Solid,Long Sleeves,NA,Puffer Jacket,Machine Wash,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,Mock Collar,Polyester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/7509717.jpg,7509717,Athena Women Maroon Solid Longline Overcoat,5495,"Apex Apparels ,Plot no 10 Kh no 74/3 2nd floor Kamruddin Nagar Amar Colony  Delhi - 110041",India,0,Maroon,Athena,Coats,Topwear,Apparel,Women,,,,"4,43,32,43,33,424",Garment Measurements in,,Button,Wool,,,Longline,,,Casual,Solid,,Long Sleeves,Other,Overcoat,Dry Clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notched Lapel,Polyester,Regular Fit,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/13235570.jpg,13235570,Ajanta Women Rose Gold & Black Analogue Watch Ajanta_AWC609GKL/9,1095,"Ajanta India Limited. Ajanta industrial Estate, Opp. Rewa Park, Morbi  Rajkot Highway, Morbi, Gujarat 363744",India,0,Rose Gold,Ajanta,Watches,Watches,Accessories,Women,Regular,,1 year,,,,,,,,,,,Formal,,,,,Regular,,,,,,,,,,,,,,,NA,Black,Metal,Embellished,Round,Analogue,Reset Time,NA,NA,Non-Swiss Made,Quartz,Single,Battery,No,Button,Rose Gold Toned,Metal,Bracelet Style,30 m,,,,,24,Mineral Glass,18,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/7411334.jpg,7411334,plusS Women Pink Embroidered Sweatshirt,1999,"Shiva International Apparels, A38/3, Mayapuri, Industrial Area, Phase-1, New Delhi-110064",India,0,Pink,plusS,Sweatshirts,Topwear,Apparel,Women,,,,"44,34,24,324",Garment Measurements in,,NA,Polyester,Straight,,Regular,Round Neck,NA,Casual,Printed,Alphanumeric,Long Sleeves,Embroidered,Pullover,Machine Wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/12792606.jpg,12792606,FOREVER 21 Women Blue Solid Hooded Denim Jacket,2999,"Aditya Birla Fashion& Retail LimitedKh No. 118/110/1, Building 2,Divyashree Technolpolis,Yamlur Post, Off old airport road,Doddanekundi VillageBangalore- 5600037",India,0,Blue,FOREVER 21,Jackets,Topwear,Apparel,Women,Regular,NA,,"3,33,424",To-Fit Denotes Body Measurements in,,Button,Cotton,Straight,,Regular,,4,Casual,Solid,Solid,Long Sleeves,NA,Denim Jacket,Machine Wash,,,,,,,,,,,,,Woven,NA,,,,,,NA,,,,,,,,,,,,,Hooded,Unlined,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/7782711.jpg,7782711,Tokyo Talkies Women Blue Super Skinny Fit High-Rise Clean Look Jeans,1899,"Prateek Apparels Pvt Ltd 113,Krishna Reddy industrial Area 7th Mile Hosur Road Kudlu Pin-560068",India,0,Blue,Tokyo Talkies,Jeans,Bottomwear,Apparel,Women,,,,,Garment Measurements in,,Button and Zip,Cotton,,,Regular,,5,Casual,,,,,,Machine Wash,,,Elastane,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,,,Super Skinny Fit,,,,,,,,NA,Clean Look,Whiskers and Chevrons,NA,Light Fade,No,Medium,Stretchable,NA,High-Rise,With belt loops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/11679908.jpg,11679908,Carlton London Women Black Solid Victorian Crop Fitted Top,1390,"Epic Brands Pvt. Ltd., D-19 First Floor Okhla Phase-1, Delhi-110020",India,0,Black,Carlton London,Tops,Topwear,Apparel,Women,,,,424,Garment Measurements in,Yes,Button,Polyester,,,Crop,Sweetheart Neck,,Casual,Solid,Solid,Long Sleeves,Gathered or Pleated,Fitted,Machine Wash,,,,,Victorian,,,Cuffed Sleeves,,,,,Woven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crepe,NA,Opaque,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/10604584.jpg,10604584,SASSAFRAS Women Blue Acid Wash Denim Jacket,1799,"Falcon Apparels, 351/1, 1st Floor, Bijwasan, Delhi 110061",India,0,Blue,SASSAFRAS,Jackets,Topwear,Apparel,Women,,NA,,"44,33,33,424",To-Fit Denotes Body Measurements in,,Button,Cotton,Straight,,Regular,,2,Casual,Solid,Washed,Long Sleeves,NA,Denim Jacket,Machine Wash,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,Spread Collar,Unlined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/13191802.jpg,13191802,FASHOR Women Red Printed Peplum Dress,2299,"FASHOR LIFESTYLE PVT. LTD., No. 61, Sector A, Vardhaman Nagar, Karni Vihar, Jaipur - 302520",India,0,Red,FASHOR,Dresses,Dress,Apparel,Women,Sustainable,,,424,Garment Measurements in,,NA,Cotton,Asymmetric,Woven,Knee Length,Round Neck,,Casual,Printed,Floral,Sleeveless,NA,,Dry Clean,,,NA,,Floral,,Peplum,Regular Sleeves,,Ready to Wear,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,NA,NA,Opaque,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/12309748.jpg,12309748,ZAPATOZ Women Black Solid Heeled Boots,999,"Sense Footwear - rz f 3 a gali no 4 veer nagar west sagar pur, delhi, 110046",India,0,Black,ZAPATOZ,Heels,Shoes,Footwear,Women,,,NA,,,,,,,,,,,Casual,Solid,,,,Heeled Boots,,,,,,,Buckles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace-Ups,2 inches,Platform,Round Toe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/8529019.jpg,8529019,Varanga Mustard Marigold Cotton Straight Kurta,1699,"KESHVI FASHION Address-3043, New Sardar Traders Market Puna Khumbaria Road, Surat Gujarat-395002",India,0,Yellow,Varanga,Kurtas,Topwear,Apparel,Women,Regular,,,424,To-Fit Denotes Body Measurements in,,,Cotton,Straight,,Calf Length,Round Neck,,Daily,Printed,Floral,Three-Quarter Sleeves,,,Hand Wash,Bright,Regular,NA,Pure,Floral,Thread Work,Straight,Regular Sleeves,Side Slits,Ready to Wear,Screen Print,Regular,Machine Weave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/11043644.jpg,11043644,Deewa Women Charcoal Grey Sheen Effect Solid Hooded Puffer Jacket,2999,Sunshine Knitwear -165 sec.63 noida up -pin -201301,India,0,Charcoal,Deewa,Jackets,Topwear,Apparel,Women,,NA,,"3,33,424",Garment Measurements in,,Zip,Nylon,Straight,,Regular,,2,Casual,Solid,Solid,Long Sleeves,NA,Puffer Jacket,Hand Wash,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,Hooded,Faux Fur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/10841992.jpg,10841992,Libas Women Brown & Golden Printed Kurta with Trousers,3499,Libas Impex 239 Sant Nagar East Of Kailash New Delhi- 110065,India,0,Brown,Libas,Kurta Sets,Apparel Set,Apparel,Women,,,,"3,33,424",Garment Measurements in,,,,,,,Round Neck,,Festive,,Floral,Three-Quarter Sleeves,,,Dry Clean,,,,,,NA,,Regular Sleeves,Side Slits,Ready to Wear,NA,Regular,Knitted and Woven,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partially Elasticated,,,,,,,,,,Slip-On,Shantoon,Solid,Trousers,NA,NA,NA,NA,Small,Layered,Shantoon,Straight,Calf Length,Colourblocked,Straight,Kurta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/12959882.jpg,12959882,RANGMANCH BY PANTALOONS Women Yellow & Off-White Checked A-Line Kurta,999,"Aditya Birla Fashion & Retail Limited, Pantaloons Division, 701-704, 7Th Floor, Skyline Icon Business Park, 86-92, Off A.K. Road, Marol Village, Andheri East, Mumbai, Maharashtra - 400059, India",India,0,Yellow,RANGMANCH BY PANTALOONS,Kurtas,Topwear,Apparel,Women,Regular,,,"33,33,24,424",,,,Cotton,Flared,,Calf Length,Mandarin Collar,,Daily,Checked,Checked,Short Sleeves,,,Machine Wash,Bright,Panelled,NA,Pure,NA,NA,A-Line,Regular Sleeves,NA,Ready to Wear,NA,Regular,Knitted and Woven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/12311202.jpg,12311202,DOROTHY PERKINS Women Navy Blue Self Design Lace Semi Sheer A-Line Dress,4590,"Importer: Myntra Jabong India Pvt Ltd, 6/B, Vaishnavi Summit, 7th Main, 80 Feet Road, 3rd Block, Koramangla Ind, Bangaluru 560034, Karnataka, India",Cambodia,0,Navy Blue,DOROTHY PERKINS,Dresses,Dress,Apparel,Women,,,,"44,33,33,424",To-Fit Denotes Body Measurements in,,Concealed Zip,Nylon,Flounce,Knitted,Midi,Round Neck,,Casual,Self Design,Floral,Short Sleeves,NA,,Machine Wash,,,Viscose Rayon,,Lace Frills Bows and Ruffles,,A-Line,Flared Sleeves,,Ready to Wear,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyester,,,,,,,,Lace,NA,Semi Sheer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/11812038.jpg,11812038,ZAPATOZ Women White Sneakers,999,"Sense Footwear - rz f 3 a gali no 4 veer nagar west sagar pur, delhi",India,0,White,ZAPATOZ,Casual Shoes,Shoes,Footwear,Women,,Lightweight,NA,,,,,,,,,,,Everyday,Solid,,,,Sneakers,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Round Toe,,,,,,,,,,,,,,,,,Comfort Insole,Basics,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/10623642.jpg,10623642,Campus Sutra Women Black Solid Jacket,2699,"Campussutra Retail Private Limited, Yeswanthpur, Bangalore-560022",India,0,Black,Campus Sutra,Jackets,Topwear,Apparel,Women,,NA,,"4,43,32,43,33,424",To-Fit Denotes Body Measurements in,,Zip,Nylon,Straight,,Regular,,2,Casual,Solid,Solid,Long Sleeves,NA,Padded Jacket,Machine Wash,,,,,,,,,,,,,,NA,,,,,,NA,,,,,,,,,,,,,Mock Collar,Cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/6532594.jpg,6532594,SASSAFRAS Women Blue Solid High-Rise Denim Parallel Trousers,1999,"Freeway Clothing Co., 351/1 Bijwasan, Delhi 110061",India,0,Blue,SASSAFRAS,Trousers,Bottomwear,Apparel,Women,,,,424,To-Fit Denotes Body Measurements in,,Snap Button,Cotton,,,Regular,,2,Casual,Solid,Solid,,,Parallel Trousers,Machine Wash,,,NA,,Indigo,,,,,,,,Denim,NA,,,,,,Plain,,,,,,,,,,,,,,,Regular Fit,,,,,,,,NA,,,,,,,,,High-Rise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zip,Flat-Front,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/11501426.jpg,11501426,Soch Women Mustard Yellow Embroidered A-Line Kurta,1798,"Soch Apparels Pvt ltd, 14 Bachammal Road, Cox Town ,Bangalore 560 005",India,0,Mustard,Soch,Kurtas,Topwear,Apparel,Women,,,,424,To-Fit Denotes Body Measurements in,,,Viscose Rayon,Flared,,Calf Length,Round Neck,,Daily,Embroidered,Ethnic Motifs,Three-Quarter Sleeves,,,Hand Wash,Earthy,Regular,NA,Synthetic,,Thread Work,A-Line,Regular Sleeves,NA,Ready to Wear,NA,Regular,Machine Weave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/2211557.jpg,2211557,DressBerry Women Copper-Toned Analogue Watch MFB-PN-SNT-C30-1,2999,"PIONEER EXPORTS LTDUNIT NO. 512-513, 5TH FLOOR,PENINSULA CENTRE, 67 MODY ROAD, TST EAST,KOWLOON,KOWLOON,123456",China,0,Copper,DressBerry,Watches,Watches,Accessories,Women,,,NA,,,,,,,,,,,Casual,,,,,Regular,,,,,,,,,,,,,,,,,Stainless Steel,Embellished,Round,Analogue,Reset Time,NA,NA,Non-Swiss Made,Mechanical,Single,Battery,,Foldover,Rose Gold Toned,Metal,Bracelet Style,Water Resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/13071434.jpg,13071434,Puma Unisex Black & Red Textured Brandon Flip IDP Flip-Flops,999,"WARSAW INTERNATIONAL, WARSAW INTERNATIONAL, 33-B, VAIKKAL THOTTAM, SHERIFF, TIRUPUR, India, Postal code, 641604",India,0,Black,Puma,Flip Flops,Flip Flops,Footwear,Unisex,Regular,,3 months,,,,,,,,,,,Casual,Self Design,,,,Thong Flip-Flops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/5829332.jpg,5829332,Roadster Women Burgundy Solid Hooded Sweatshirt,999,"STAR APPAREL,H.NO:B-24-3102/6/1, STREET NO.1,LUDHIANA",India,0,Burgundy,Roadster,Sweatshirts,Topwear,Apparel,Women,,,,"44,34,24,324",To-Fit Denotes Body Measurements in,,Zip,Cotton,Straight,,Regular,Hood,2,Casual,Solid,Solid,Long Sleeves,NA,Front-Open,Machine Wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hooded,,,,,Insert Pocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/10885078.jpg,10885078,Indo Era Muted Dandelion Ethnic Stripes Keyhole Kurta Set with Stole,3299,"Indo Era Designs,Malini vadi,Gali no.2,Ring Road,Surat-395010",India,0,Olive,Indo Era,Kurta Sets,Apparel Set,Apparel,Women,Regular,,,"4,43,33,33,24,424",Garment Measurements in,,,,,,,Keyhole Neck,,Festive,,Striped,Three-Quarter Sleeves,,,Hand Wash,,,,,,NA,,Regular Sleeves,Side Slits,Ready to Wear,NA,Regular,Machine Weave,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partially Elasticated,,,,,,,,,,Slip-On,Pure Cotton,Printed,Palazzos,With Dupatta,Tassels,Pure Cotton,Printed,Small,Regular,Cotton Blend,Straight,Calf Length,Solid,Straight,Kurta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/10308591.jpg,10308591,SASSAFRAS Women Black Solid Accordion Pleats Empire Dress,1599,"Freeway Clothing Co, 351/1, Bijwasan, Delhi 110061",India,0,Black,SASSAFRAS,Dresses,Dress,Apparel,Women,,,,"3,33,424",To-Fit Denotes Body Measurements in,,Button,Polyester,Flared,Woven,Knee Length,Mandarin Collar,,Casual,Solid,Solid,Long Sleeves,Gathered or Pleated,,Dry Clean,,,NA,,Accordion Pleats,,Empire,Puff Sleeves,,Ready to Wear,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,Crepe,NA,Opaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D:/Codes/Work/scrapping/Myntra_women_images/10849140.jpg,10849140,Maybelline New York Hypercurl Washable Mascara - Black 9.2 ml,310,"YICHANG TIANMI INTERNATIONAL COSMETICS CO., LTD., 443000, NO. 18 XIHU ROAD, XILING ECONOMIC DEVELOPING ZONE, YICHANG, CHINA",China,0,Black,Maybelline,Mascara,Eyes,Personal Care,Women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smudge Proof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"From a small, family-owned business to the number one cosmetics company in America, Maybelline New York takes trends from the catwalk to the sidewalk, empowering women to make a statement, explore new looks, and flaunt their own creativity and individuality. Inspired by confident, accomplished women, Maybelline gives you scientifically-advanced formulas, revolutionary textures and up-to-theminute, trendsetting shades effortlessly, affordably, beautifully.","<ul>
	<li>Exclusive Curl-lock formula contains sealing wax to make and keep a fully volumnized curl from root to tip</li>
	<li>Locks curls for up to 18 hours</li>
	<li>Contact lens safe</li>
	<li>The specially designed anti-clump brush delivers perfect strokes every time without clumping or clotting</li>
</ul>",Black,Matte,"<ul>
	<li>Start at the base of your lashes and slowly drag the wand upwards in a zig-zag motion</li>
	<li>Sweep the Mega Brush from the root to tip of lashes to create instant volume</li>
	<li>Do not let mascara dry in between coats</li>
	<li>Use the wand to comb out any clumps on your lash tips</li>
</ul>",Ophthalmologically Tested,24,3,9.2 ml,"<ul>
	<li>Ophthalmologist tested</li>
	<li>Smudge-proof</li>
</ul>",36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
